stdntid,gkschid,Z,D,gkclasssize,g1classsize,gender,race,gkfreelunch,age_kentry,gkrepeat,gkspeced,gksurban,gktreadss,gktmathss,gkreadmath,g1treadss,g1tmathss,g1readmath
18770,205492,1,1,17,18,0,0,0,5.247222424,0,0,2,NA,484,NA,478,520,998
18771,212522,1,1,13,17,1,1,1,5.191666603,0,0,4,433,489,922,482,545,1027
18772,212522,0,0,23,27,0,1,1,5.324999809,0,0,4,422,500,922,478,532,1010
18773,128076,0,0,24,21,1,1,0,5.136111259,0,0,2,433,506,939,483,510,993
18833,244806,0,0,25,17,0,0,1,5.211111069,0,0,1,430,473,903,514,500,1014
18862,244746,0,0,19,23,1,0,1,5.647222042,0,0,1,443,484,927,444,456,900
18865,244723,0,0,26,23,1,0,1,5.819444656,0,0,1,405,399,804,448,507,955
18867,244723,0,0,26,23,1,0,1,5.772222042,0,0,1,400,434,834,451,456,907
18870,244774,0,0,22,26,1,0,1,5.625,0,NA,1,439,489,928,469,456,925
18871,244723,1,1,17,15,0,0,1,5.661110878,0,0,1,397,412,809,604,545,1149
18880,244723,1,1,17,15,0,0,1,5.833333492,0,0,1,447,520,967,544,557,1101
18884,112038,1,1,16,17,0,0,1,6.949999809,0,0,4,433,478,911,590,545,1135
18887,261927,0,0,24,21,0,1,0,5.638888836,0,0,3,442,468,910,548,502,1050
18889,261927,0,0,22,21,0,1,0,5.533333302,0,0,3,424,484,908,558,562,1120
18891,244723,0,0,26,21,1,0,1,5.722222328,0,0,1,386,434,820,459,484,943
18896,244746,1,1,16,15,1,0,1,6.99444437,0,0,1,448,478,926,482,538,1020
18897,244723,1,1,17,15,0,0,1,6.941666603,0,0,1,436,506,942,499,542,1041
18898,244723,1,1,17,15,1,0,1,6.933333397,0,0,1,433,478,911,533,549,1082
18899,209510,0,0,21,24,1,1,1,6.983333111,0,0,3,431,473,904,501,562,1063
18903,244774,0,0,22,24,0,0,1,6.944444656,0,0,1,450,520,970,527,505,1032
18907,244806,0,0,25,22,0,0,1,5.772222042,0,0,1,431,506,937,466,500,966
18910,244796,0,0,19,24,1,0,1,5.61944437,0,0,1,408,454,862,463,553,1016
18912,244723,0,0,25,21,0,0,1,5.427777767,0,0,1,413,439,852,488,481,969
18917,244723,0,0,26,26,1,0,1,5.094444275,0,0,1,397,434,831,469,502,971
18924,244723,0,0,26,23,0,0,1,7.025000095,0,0,1,434,478,912,480,553,1033
18927,225585,0,1,21,19,0,1,0,5.588889122,0,0,3,386,412,798,478,502,980
18939,244774,1,1,17,17,0,0,0,7.044444561,0,0,1,455,484,939,494,505,999
18942,244723,1,1,17,15,0,0,1,6.944444656,0,0,1,407,434,841,439,505,944
18949,244723,1,1,17,15,1,0,1,5.361111164,0,0,1,443,484,927,509,518,1027
18952,244796,0,0,15,17,0,0,1,7.052777767,0,0,1,434,478,912,530,507,1037
18957,244755,0,1,22,14,1,0,1,5.180555344,0,0,1,451,500,951,533,542,1075
18960,244831,1,1,17,14,1,1,1,5.127777576,0,0,2,436,547,983,540,553,1093
18964,169219,0,0,22,22,0,1,0,5.433333397,0,0,2,460,506,966,604,584,1188
18966,166203,1,1,16,13,0,1,0,6.986111164,0,0,4,450,513,963,604,542,1146
18970,225585,0,1,23,18,0,1,1,5.277777672,0,0,3,430,459,889,485,526,1011
18972,112038,0,0,19,28,0,0,1,6.680555344,1,0,4,414,506,920,536,510,1046
18973,244796,0,0,19,24,1,0,1,5.197222233,0,0,1,428,506,934,471,507,978
18976,244806,0,0,25,22,1,0,1,7.019444466,0,0,1,453,500,953,NA,470,NA
18978,244806,0,0,25,23,1,0,1,5.252777576,0,0,1,451,494,945,483,474,957
18979,244727,1,1,17,13,0,0,0,5.230555534,0,0,2,460,500,960,604,557,1161
18980,244774,1,1,16,17,1,0,1,5.724999905,0,0,1,433,513,946,524,512,1036
18981,244755,0,0,20,21,1,0,0,5.675000191,0,0,1,424,463,887,462,495,957
18982,244755,1,1,15,12,1,0,1,6.00555563,0,0,1,470,626,1096,524,612,1136
18984,166203,0,0,21,21,1,1,0,5.216666698,0,0,4,507,576,1083,590,578,1168
18985,244796,1,1,13,17,0,0,1,6.836111069,0,0,1,414,423,837,463,479,942
18989,244755,0,1,20,14,1,0,1,5.136111259,0,0,1,405,468,873,468,486,954
18991,225585,0,0,21,26,1,1,0,5.602777958,0,0,3,490,506,996,629,520,1149
19007,225585,1,1,13,19,1,1,1,6.383333206,1,0,3,433,478,911,494,515,1009
19008,244723,1,1,17,15,1,0,1,6.916666508,0,0,1,448,513,961,544,553,1097
19009,261927,0,0,24,21,1,1,1,5.222222328,0,0,3,413,468,881,490,549,1039
19010,166203,0,0,21,21,0,0,1,5.469444275,0,0,4,416,454,870,477,505,982
19013,244746,1,1,16,15,0,0,0,5.199999809,0,0,1,503,520,1023,536,562,1098
19014,244746,1,0,16,23,0,0,1,5.586111069,0,0,1,408,489,897,477,549,1026
19015,244723,1,1,17,15,0,0,1,5.272222042,0,0,1,413,454,867,509,526,1035
19016,244723,1,1,17,15,0,0,1,5.5,0,0,1,445,489,934,564,529,1093
19017,244796,0,0,15,24,1,0,1,5.313889027,0,0,1,456,478,934,483,495,978
19018,244780,0,0,23,25,0,0,1,5.650000095,0,0,1,467,547,1014,540,520,1060
19019,244839,1,1,16,16,0,0,1,5.713889122,0,0,2,450,528,978,651,601,1252
19021,166203,1,0,15,21,0,1,1,5.288888931,0,0,4,397,423,820,430,472,902
19022,166203,0,1,25,13,0,1,1,5.561110973,0,0,4,434,459,893,497,502,999
19023,166203,0,0,25,23,0,1,1,5.669444561,0,0,4,461,478,939,629,542,1171
19024,244796,0,0,19,17,0,0,1,5.277777672,0,0,1,439,513,952,514,562,1076
19026,244774,0,0,22,26,0,0,1,5.569444656,0,0,1,522,484,1006,447,456,903
19035,261927,0,0,22,21,1,1,0,7.016666889,0,0,3,NA,NA,NA,590,572,1162
19040,244755,0,0,20,21,0,0,1,5.297222137,0,0,1,421,468,889,514,500,1014
19041,244723,0,0,26,21,1,0,1,5.286110878,0,0,1,405,429,834,474,507,981
19042,244728,0,0,17,22,0,0,1,5.455555439,0,0,1,431,459,890,492,486,978
19044,244806,0,0,25,22,0,0,1,5.086111069,0,0,1,490,602,1092,579,572,1151
19046,244723,0,0,26,26,1,0,1,5.452777863,0,0,1,419,459,878,512,497,1009
19047,244723,0,1,26,15,1,0,1,5.791666508,0,0,1,422,412,834,501,512,1013
19048,244774,1,1,16,17,0,0,1,5.761111259,0,0,1,463,576,1039,590,549,1139
19049,244796,0,0,15,24,0,0,1,5.447222233,0,0,1,393,399,792,450,468,918
19050,244723,0,0,26,21,1,0,1,7.00555563,0,0,1,411,468,879,487,486,973
19051,244746,0,0,21,23,1,0,1,5.269444466,0,0,1,421,463,884,530,567,1097
19054,244774,1,1,17,17,1,0,1,5.266666889,0,0,1,422,463,885,480,553,1033
19056,244755,0,0,22,21,0,0,1,5.430555344,0,0,1,411,418,829,475,474,949
19062,244774,0,0,22,26,1,0,1,6.302777767,0,0,1,453,489,942,495,518,1013
19063,244736,1,1,15,15,0,0,1,5.355555534,0,0,1,443,576,1019,527,542,1069
19065,244723,0,0,26,23,1,0,1,5.277777672,0,0,1,403,444,847,495,526,1021
19075,166203,0,0,21,23,1,1,1,6.655555725,1,0,4,419,500,919,477,529,1006
19076,244736,1,1,15,15,1,0,1,5.458333492,0,0,1,450,520,970,492,523,1015
19077,112038,0,1,19,17,1,0,1,5.622222424,0,0,4,397,412,809,436,488,924
19078,112038,1,1,16,17,0,0,0,5.419444561,0,0,4,408,468,876,548,523,1071
19080,244774,1,1,17,17,0,0,1,5.113888741,0,0,1,414,434,848,478,481,959
19081,244736,1,1,15,15,1,0,1,6.988888741,0,0,1,442,520,962,483,545,1028
19083,244723,0,0,26,21,0,0,1,5.563889027,0,0,1,405,429,834,442,463,905
19084,244806,0,0,25,22,1,0,1,5.680555344,0,0,1,456,418,874,445,441,886
19085,244736,0,0,19,22,0,0,1,5.819444656,0,0,1,476,528,1004,477,529,1006
19090,244796,1,0,12,17,0,0,1,5.794444561,0,0,1,403,454,857,521,526,1047
19092,244746,1,1,16,15,0,0,1,6.966666698,0,0,1,455,520,975,564,584,1148
19094,168211,0,1,24,19,0,1,1,5.480555534,0,0,3,474,559,1033,NA,562,NA
19097,244723,0,0,26,21,1,0,1,5.572222233,0,0,1,398,423,821,485,497,982
19099,252885,0,0,20,27,0,1,1,5.625,0,0,3,NA,NA,NA,444,449,893
19100,244736,1,1,15,15,0,0,1,6.599999905,0,0,1,431,468,899,474,523,997
19103,262937,1,1,14,15,0,1,0,5.741666794,0,0,2,440,500,940,485,549,1034
19105,166203,1,1,16,13,0,0,1,5.511111259,0,0,4,414,439,853,505,532,1037
19108,261927,0,1,23,17,1,1,1,5.50555563,0,0,3,393,434,827,485,470,955
19110,261927,0,1,24,17,1,1,0,6.24444437,1,0,3,391,444,835,436,444,880
19112,244723,0,0,26,21,1,0,1,6.808333397,1,0,1,411,449,860,469,493,962
19114,244746,0,0,21,24,0,0,1,5.699999809,0,0,1,458,494,952,482,484,966
19115,244736,0,0,19,21,0,0,1,5.516666889,0,0,1,500,528,1028,540,526,1066
19117,244723,0,0,25,22,1,0,1,5.533333302,0,0,1,414,454,868,468,502,970
19118,244723,1,1,17,15,1,0,1,5.547222137,0,0,1,422,454,876,495,472,967
19123,244723,1,1,17,15,0,0,1,5.822222233,0,0,1,411,484,895,488,538,1026
19125,244831,1,1,17,14,1,0,1,5.644444466,0,0,2,456,506,962,564,557,1121
19127,244736,0,0,21,24,1,0,1,6.844444275,1,0,1,411,444,855,414,444,858
19129,244755,1,1,15,15,0,0,1,5.361111164,0,0,1,497,576,1073,505,474,979
19130,244806,0,0,25,22,0,0,1,5.644444466,0,0,1,461,602,1063,514,532,1046
19131,244723,0,0,26,21,0,0,1,5.716666698,0,0,1,393,463,856,460,497,957
19134,244746,0,0,19,24,1,0,1,5.455555439,0,0,1,408,454,862,472,488,960
19135,225585,0,1,23,19,1,1,0,5.811110973,0,0,3,416,513,929,536,578,1114
19136,244746,1,1,16,15,1,0,1,5.108333111,0,0,1,468,500,968,524,567,1091
19139,244727,1,1,17,18,1,0,0,5.205555439,0,0,2,443,484,927,548,549,1097
19140,262937,1,1,13,16,1,1,0,6.838889122,0,0,2,439,494,933,519,553,1072
19149,261927,0,0,23,21,0,1,0,5.172222137,0,0,3,424,468,892,488,507,995
19236,218562,0,0,17,24,1,1,0,6.955555439,0,0,4,427,520,947,558,553,1111
19258,244708,1,1,16,16,0,0,1,5.63055563,0,0,1,443,444,887,465,512,977
19274,244806,0,0,25,23,0,0,1,5.525000095,0,0,1,440,576,1016,516,549,1065
19283,262937,0,0,22,23,0,1,0,7.019444466,0,0,2,437,506,943,490,515,1005
19300,208503,0,0,24,20,1,1,1,5.275000095,0,0,3,405,478,883,548,532,1080
19316,205491,0,0,22,18,0,1,0,5.327777863,0,0,2,414,520,934,521,592,1113
19329,168214,1,1,14,17,0,1,1,5.163888931,0,0,3,439,520,959,579,653,1232
19333,252885,0,0,20,27,1,0,1,5.672222137,0,0,3,NA,NA,NA,533,507,1040
19397,169229,1,1,16,17,0,1,0,5.269444466,0,0,2,458,478,936,571,507,1078
19431,221571,0,0,21,22,1,1,0,6.805555344,0,0,3,545,489,1034,651,612,1263
19433,244799,0,0,21,22,1,0,0,5.777777672,0,0,2,443,528,971,540,545,1085
19435,257899,0,0,24,22,1,1,1,6.713889122,1,0,3,408,506,914,494,535,1029
19437,159171,1,1,17,16,1,1,0,7.052777767,0,0,3,490,528,1018,590,557,1147
19438,193422,0,0,20,25,1,1,0,6.844444275,0,0,3,565,547,1112,604,601,1205
19439,262937,1,1,14,16,1,1,0,7.016666889,0,0,2,467,626,1093,629,627,1256
19444,228606,0,0,24,21,0,1,0,6.838889122,0,0,3,421,489,910,519,557,1076
19449,193423,0,0,22,22,1,1,0,6.961111069,0,0,3,414,528,942,488,557,1045
19452,164198,1,1,13,13,0,1,0,6.980555534,0,0,3,500,559,1059,629,578,1207
19456,169219,1,1,13,17,1,1,0,6.925000191,0,0,2,418,429,847,446,521,967
19459,234628,0,0,22,22,0,1,1,5.363888741,0,0,3,440,459,899,499,529,1028
19460,205488,0,0,23,19,1,1,0,5.277777672,0,0,2,NA,NA,NA,512,545,1057
19461,244831,0,0,22,24,1,1,0,5.666666508,0,0,2,419,459,878,512,523,1035
19462,201449,0,0,21,25,1,1,0,5.263888836,0,0,3,467,494,961,579,557,1136
19465,264945,1,1,15,17,1,1,0,5.636111259,0,0,2,485,576,1061,629,627,1256
19467,165199,0,0,19,22,0,1,0,5.699999809,0,0,4,461,489,950,604,584,1188
19468,264945,0,0,23,27,1,1,0,5.383333206,0,0,2,455,463,918,530,520,1050
19469,159171,1,1,17,16,0,1,1,5.358333111,0,0,3,440,513,953,480,515,995
19470,161176,1,1,16,17,0,1,1,5.150000095,0,0,3,437,494,931,590,562,1152
19474,264945,0,0,23,27,1,1,0,5.580555439,0,0,2,411,468,879,524,535,1059
19475,221571,0,0,23,21,1,1,0,5.247222424,0,0,3,405,449,854,533,592,1125
19476,189378,0,0,20,23,0,1,1,5.622222424,0,0,3,428,449,877,494,502,996
19477,244708,1,1,16,16,0,0,1,5.752777576,0,0,1,434,434,868,516,515,1031
19478,244708,1,1,16,16,0,0,1,5.758333206,0,0,1,458,439,897,482,549,1031
19479,259915,1,1,14,14,0,1,1,5.38055563,0,0,3,407,449,856,471,512,983
19483,164198,0,0,21,23,0,1,0,5.383333206,0,0,3,458,506,964,604,549,1153
19484,193423,0,0,22,19,1,1,0,5.622222424,0,0,3,416,454,870,459,468,927
19486,189382,1,1,13,17,1,1,0,5.663888931,0,0,2,467,463,930,590,535,1125
19487,262937,0,0,22,24,0,1,0,5.686110973,0,0,2,453,513,966,564,545,1109
19492,244728,1,1,17,13,1,0,1,5.433333397,0,0,1,NA,NA,NA,417,449,866
19494,244697,0,0,27,21,0,0,1,5.411110878,0,0,1,NA,NA,NA,474,486,960
19496,173312,0,0,22,20,1,1,0,5.736111164,0,0,3,434,468,902,514,526,1040
19497,201449,1,1,15,17,0,1,1,5.711111069,0,0,3,470,536,1006,571,601,1172
19501,244708,0,0,21,24,0,0,1,5.36944437,0,0,1,395,449,844,478,484,962
19502,244806,0,0,25,23,1,0,1,5.400000095,0,0,1,463,576,1039,478,567,1045
19506,112038,1,1,16,17,1,0,1,5.761111259,0,0,4,NA,NA,NA,436,444,880
19507,205488,1,0,17,23,1,1,0,5.272222042,0,0,2,458,489,947,482,520,1002
19509,128079,0,0,24,20,0,0,1,5.477777958,0,1,3,382,454,836,456,488,944
19512,180344,0,0,24,22,1,0,1,5.74444437,0,0,4,419,384,803,NA,NA,NA
19518,262937,1,1,14,15,1,1,0,5.361111164,0,0,2,450,494,944,499,545,1044
19519,221574,0,0,20,22,1,1,0,5.747222424,0,0,3,NA,NA,NA,NA,NA,NA
19522,161176,0,0,24,27,1,1,1,5.544444561,0,0,3,416,494,910,485,567,1052
19524,212522,1,1,13,16,1,1,1,5.669444561,0,0,4,430,489,919,471,507,978
19526,169231,0,0,23,19,0,1,0,5.488888741,0,0,1,445,478,923,564,557,1121
19595,244806,1,0,14,23,0,0,1,5.672222137,0,0,1,431,520,951,521,584,1105
19625,189378,0,0,20,23,0,1,0,8.069444656,1,0,3,416,478,894,472,510,982
19640,244774,0,0,26,23,0,0,1,5.094444275,0,0,1,NA,NA,NA,462,458,920
19660,169229,0,0,24,21,1,1,0,5.433333397,0,0,2,455,520,975,540,562,1102
19704,225585,1,1,13,18,1,1,0,5.341666698,0,0,3,421,478,899,548,515,1063
19723,244806,0,0,25,22,0,0,1,5.11944437,0,0,1,447,547,994,507,549,1056
19774,262937,0,0,22,24,0,0,0,7.036110878,0,0,2,565,528,1093,604,545,1149
19778,244745,0,0,23,24,1,1,1,7.077777863,0,0,2,NA,NA,NA,516,542,1058
19781,169219,1,1,13,17,1,1,0,6.88055563,0,0,2,NA,NA,NA,629,627,1256
19782,168211,0,0,24,30,0,1,0,6.983333111,0,0,3,483,547,1030,NA,NA,NA
19787,189378,1,1,15,15,0,1,0,7.041666508,0,0,3,413,463,876,540,523,1063
19790,264945,1,1,15,17,1,1,0,7.041666508,0,0,2,448,528,976,521,572,1093
19791,205490,0,0,24,24,1,0,0,6.099999905,0,0,1,411,405,816,533,518,1051
19792,161183,0,0,21,23,0,1,1,6.991666794,0,0,3,445,547,992,509,512,1021
19794,244806,0,0,27,22,0,0,1,5.377777576,0,0,1,465,489,954,477,512,989
19799,252885,0,0,20,27,1,0,1,5.211111069,0,0,3,434,468,902,521,510,1031
19804,244745,0,0,27,18,1,1,1,5.761111259,0,0,2,445,513,958,540,512,1052
19806,169231,1,1,15,15,0,1,1,5.491666794,0,0,1,424,478,902,519,486,1005
19809,159171,0,0,27,23,0,1,0,5.458333492,0,0,3,467,500,967,492,502,994
19812,189396,0,0,24,21,1,0,0,5.352777958,0,0,3,421,500,921,564,518,1082
19813,189378,1,0,15,23,1,1,0,5.511111259,0,0,3,433,468,901,530,526,1056
19816,244723,0,0,26,22,0,0,1,5.547222137,0,0,1,421,434,855,477,486,963
19817,253888,0,0,18,20,1,1,1,5.633333206,0,0,3,442,454,896,590,526,1116
19822,257899,0,1,23,13,0,1,1,5.644444466,0,0,3,433,459,892,509,518,1027
19823,257899,1,1,16,13,0,1,0,5.688889027,0,0,3,437,459,896,571,557,1128
19824,161176,1,1,16,17,0,1,0,5.752777576,0,0,3,411,468,879,507,535,1042
19826,189378,0,0,19,23,0,1,0,5.783333302,0,0,3,425,500,925,521,545,1066
19827,203452,1,1,16,17,1,1,0,5.777777672,0,0,3,545,576,1121,651,601,1252
19828,257899,1,1,16,15,1,1,0,5.794444561,0,0,3,NA,NA,NA,483,553,1036
19829,159171,0,0,24,26,1,1,1,6.008333206,0,0,3,422,478,900,474,549,1023
19831,173312,1,1,14,16,0,0,0,5.786110878,0,0,3,478,439,917,514,461,975
19835,189378,1,1,15,17,0,1,0,5.313889027,0,0,3,431,444,875,533,529,1062
19837,264945,0,0,23,26,0,1,0,5.594444275,0,0,2,NA,NA,NA,604,523,1127
19866,225585,0,1,21,18,0,1,1,5.513888836,0,0,3,437,449,886,514,529,1043
19884,216536,0,0,24,23,0,1,NA,6.930555344,NA,0,3,456,463,919,503,557,1060
19887,161183,0,0,23,26,0,1,1,5.219444275,0,0,3,408,459,867,505,458,963
19895,231616,0,0,23,25,1,1,0,5.563889027,0,0,3,445,528,973,519,542,1061
19912,164198,0,0,21,24,0,1,0,5.583333492,0,0,3,437,463,900,536,535,1071
20052,161176,1,1,16,17,0,1,0,5.677777767,0,0,3,439,513,952,571,578,1149
20066,244801,0,0,24,24,1,1,0,6.913888931,0,0,2,NA,NA,NA,503,510,1013
20097,162184,0,0,20,21,1,1,1,7.997222424,1,0,3,405,484,889,442,502,944
20099,253888,0,0,18,23,1,1,0,6.525000095,1,0,3,NA,547,NA,558,592,1150
20102,228606,1,1,16,14,1,0,1,6.230555534,0,0,3,445,513,958,516,542,1058
20103,244745,0,0,23,26,1,1,1,6.727777958,0,0,2,445,478,923,503,479,982
20104,161176,1,1,17,17,1,1,1,6.327777863,1,0,3,425,489,914,495,518,1013
20105,228606,0,0,25,22,1,1,0,6.652777672,0,0,3,507,500,1007,651,592,1243
20106,228606,1,1,16,14,1,1,0,6.666666508,0,0,3,472,602,1074,579,627,1206
20109,162184,1,1,12,14,1,1,1,6.777777672,1,0,3,400,405,805,NA,446,NA
20110,169219,1,1,13,17,0,1,0,6.877777576,0,0,2,510,576,1086,629,676,1305
20111,228606,0,0,24,20,0,1,1,6.941666603,0,0,3,474,494,968,604,557,1161
20112,228606,1,0,16,20,1,1,1,6.949999809,0,0,3,436,536,972,564,584,1148
20113,228606,1,1,16,14,1,1,0,6.916666508,0,0,3,433,500,933,553,584,1137
20115,123056,0,0,24,27,0,1,0,6.908333302,0,0,3,NA,NA,NA,604,526,1130
20116,169219,0,0,22,22,1,1,0,6.949999809,0,0,2,NA,NA,NA,590,612,1202
20118,169219,0,0,20,22,1,1,0,6.977777958,0,0,2,443,559,1002,488,562,1050
20119,162184,0,1,20,13,1,1,1,6.986111164,0,0,3,418,473,891,469,523,992
20120,161183,0,0,22,21,1,1,0,6.938889027,0,0,3,456,506,962,590,592,1182
20121,161176,1,1,16,17,0,1,0,6.925000191,0,0,3,428,489,917,604,529,1133
20122,161183,0,0,21,22,1,1,0,6.961111069,0,0,3,495,559,1054,629,612,1241
20123,169280,1,1,15,16,1,1,1,7.030555725,0,0,2,440,478,918,494,526,1020
20124,203452,0,0,19,24,0,1,0,6.919444561,0,0,3,472,489,961,651,526,1177
20125,161183,0,0,23,20,1,1,1,7.030555725,0,0,3,439,559,998,548,592,1140
20128,162184,0,0,19,20,1,1,1,6.972222328,0,1,3,398,449,847,478,493,971
20129,161183,0,0,23,21,0,1,1,7.044444561,0,0,3,427,489,916,590,578,1168
20130,161176,0,0,24,26,1,1,1,7.002777576,0,0,3,408,423,831,469,477,946
20131,161176,0,0,24,27,1,1,1,7.002777576,0,0,3,390,454,844,492,532,1024
20132,161176,1,1,17,17,0,1,0,6.99444437,0,0,3,455,484,939,571,562,1133
20133,161176,1,1,17,17,0,1,0,6.936110973,0,0,3,400,459,859,604,562,1166
20134,205492,0,0,23,29,1,0,0,6.947222233,0,0,2,437,494,931,519,535,1054
20135,191411,0,0,17,21,0,1,0,7.077777863,0,0,3,443,473,916,514,486,1000
20138,228606,0,0,25,22,0,1,0,6.977777958,0,0,3,440,602,1042,604,612,1216
20143,162184,0,0,19,21,1,1,1,6.436110973,1,1,3,411,468,879,NA,477,NA
20144,123056,0,0,23,25,1,1,1,6.644444466,0,0,3,414,454,868,434,451,885
20145,244799,1,1,14,17,0,0,0,6.427777767,1,0,2,434,536,970,544,523,1067
20146,216536,0,0,24,28,1,1,1,7.050000191,0,0,3,411,478,889,459,518,977
20147,216536,0,0,24,23,0,1,1,5.566666603,0,0,3,410,478,888,466,542,1008
20148,231616,1,1,14,15,1,1,1,7.047222137,0,0,3,500,547,1047,524,545,1069
20151,161176,0,0,24,26,0,1,1,6.849999905,1,0,3,410,449,859,441,472,913
20152,205491,1,1,15,17,1,1,0,6.974999905,0,0,2,408,473,881,524,535,1059
20153,205491,0,0,23,22,0,1,0,7.044444561,0,0,2,425,463,888,519,523,1042
20156,161183,1,1,14,14,0,0,1,6.983333111,0,0,3,474,576,1050,651,567,1218
20157,169229,0,0,25,22,1,1,0,6.930555344,0,0,2,495,576,1071,651,627,1278
20160,169229,0,0,25,21,1,1,0,5.091666698,0,0,2,450,489,939,495,510,1005
20162,161176,0,0,24,26,1,1,0,5.136111259,0,0,3,424,500,924,536,535,1071
20163,161183,1,1,14,14,1,1,1,5.150000095,0,0,3,NA,NA,NA,544,601,1145
20164,161176,0,0,24,26,1,1,0,5.169444561,0,0,3,407,449,856,439,486,925
20167,128076,0,0,24,21,1,1,0,5.136111259,0,0,2,455,528,983,553,545,1098
20168,161183,0,0,22,23,0,1,1,5.097222328,0,0,3,395,429,824,505,535,1040
20170,205488,0,1,24,15,1,0,0,5.222222328,0,0,2,430,506,936,505,567,1072
20171,159171,1,1,16,16,1,0,1,5.144444466,0,0,3,393,484,877,444,484,928
20172,168214,1,1,14,17,1,1,1,5.277777672,0,0,3,421,463,884,487,532,1019
20173,161176,1,1,16,17,1,1,0,5.238888741,0,0,3,497,520,1017,571,578,1149
20174,161176,0,0,24,26,0,1,0,5.36944437,0,0,3,411,459,870,505,481,986
20175,161176,0,0,24,26,1,1,0,5.336111069,0,0,3,427,484,911,512,526,1038
20176,205491,0,0,23,22,1,1,0,5.336111069,0,0,2,427,449,876,536,542,1078
20177,161183,0,0,22,20,0,1,1,5.330555439,0,0,3,407,494,901,NA,NA,NA
20178,221571,0,0,23,23,1,0,0,5.333333492,0,0,3,405,444,849,469,529,998
20179,161183,1,1,14,15,0,1,1,5.338889122,0,0,3,514,559,1073,590,601,1191
20180,161176,0,0,24,27,1,1,1,5.444444656,0,0,3,395,494,889,428,490,918
20182,161183,1,1,14,15,0,1,1,5.413888931,0,0,3,NA,NA,NA,571,584,1155
20183,161183,0,0,23,20,1,1,0,5.397222042,0,0,3,448,494,942,558,584,1142
20186,161176,1,0,17,26,0,1,1,5.313889027,0,0,3,453,528,981,571,592,1163
20187,161183,0,0,23,20,0,1,0,5.461111069,0,0,3,461,536,997,579,572,1151
20188,161183,0,0,22,22,1,1,1,5.411110878,0,0,3,463,528,991,564,578,1142
20189,161176,0,0,24,27,1,1,0,5.452777863,0,0,3,427,520,947,540,538,1078
20192,180344,0,0,25,20,0,1,0,5.458333492,0,0,4,538,506,1044,629,526,1155
20193,162184,0,0,20,20,0,1,1,5.502777576,0,0,3,416,513,929,579,584,1163
20194,216536,1,1,17,14,0,1,0,5.511111259,0,0,3,437,500,937,590,584,1174
20195,161176,1,1,17,17,1,1,0,5.425000191,0,0,3,408,454,862,512,532,1044
20196,161183,0,0,23,22,1,1,1,5.513888836,0,0,3,413,412,825,NA,NA,NA
20197,161176,0,0,24,26,0,1,0,5.519444466,0,0,3,451,489,940,564,549,1113
20198,161176,1,1,16,17,1,1,0,5.541666508,0,0,3,405,429,834,509,495,1004
20199,225585,1,1,13,19,0,1,0,5.586111069,0,0,3,430,489,919,475,512,987
20202,161176,0,0,24,26,1,1,0,5.594444275,0,0,3,458,520,978,571,592,1163
20203,161176,1,0,17,27,1,1,0,5.594444275,0,0,3,460,536,996,553,592,1145
20204,161183,0,0,21,23,0,1,1,5.594444275,0,0,3,465,489,954,540,507,1047
20206,161183,0,0,23,23,1,1,1,5.580555439,0,0,3,397,429,826,NA,NA,NA
20207,161183,0,0,23,22,1,1,0,5.616666794,0,0,3,455,513,968,579,562,1141
20208,161176,0,0,24,26,1,1,NA,5.666666508,NA,0,3,421,528,949,553,NA,NA
20209,161176,0,0,24,26,0,1,1,5.677777767,0,0,3,398,418,816,480,472,952
20211,161183,1,1,14,14,0,1,1,5.691666603,0,0,3,450,547,997,579,578,1157
20212,161176,0,0,24,26,0,1,0,5.694444656,0,0,3,428,500,928,540,549,1089
20213,161183,1,1,14,15,1,1,1,5.672222137,0,0,3,403,459,862,530,549,1079
20217,161183,0,0,22,22,0,1,1,5.738888741,0,0,3,470,506,976,651,592,1243
20218,161176,1,0,17,26,1,1,1,5.622222424,0,0,3,407,429,836,434,461,895
20219,161176,0,0,24,26,0,1,1,5.730555534,0,0,3,416,489,905,509,557,1066
20220,162184,0,0,19,21,0,1,0,5.824999809,0,0,3,425,459,884,651,520,1171
20221,161183,0,0,23,20,1,1,1,5.783333302,0,0,3,411,449,860,NA,NA,NA
20226,244764,0,0,21,23,1,0,1,5.783333302,0,0,1,424,449,873,469,468,937
20228,231616,0,0,21,25,0,1,1,5.263888836,0,0,3,434,459,893,524,578,1102
20229,162184,0,0,20,20,1,1,1,5.361111164,0,0,3,431,489,920,544,572,1116
20230,161176,0,0,24,26,1,1,0,5.805555344,0,0,3,430,459,889,530,520,1050
20231,161176,0,0,24,26,1,1,1,5.822222233,0,0,3,402,473,875,527,529,1056
20232,161176,1,0,16,26,1,1,0,5.830555439,0,0,3,400,459,859,519,518,1037
20233,231616,0,0,23,21,1,1,1,5.294444561,0,0,3,476,536,1012,629,612,1241
20234,228606,0,0,25,21,1,1,0,5.316666603,0,0,3,565,576,1141,629,592,1221
20236,228606,0,0,25,21,1,1,0,5.197222233,0,0,3,440,484,924,514,545,1059
20237,228606,0,0,24,21,1,1,0,5.233333111,0,0,3,439,500,939,629,572,1201
20238,228606,1,0,16,21,1,1,0,5.283333302,0,0,3,430,489,919,527,592,1119
20240,228606,0,0,24,20,0,1,0,5.269444466,0,0,3,419,473,892,527,542,1069
